Time (s),Northing (m),Easting (m),Yaw (rad),Speed (m/s)
1728212643561454987,4477025.1958845435,589537.4813829714,-2.0203968566959944,8.847797383534623
1728212643657116322,4477024.614506379,589536.8329748893,-1.9427540410343047,8.84087018068104
1728212643770064547,4477024.045896511,589536.1846685655,-1.8073001644812894,8.860949442124499
1728212643866201489,4477023.464433801,589535.5013134215,-1.6939645350218187,8.843330574836202
1728212643960204634,4477022.908757515,589534.8297799183,-1.5896882784358783,8.89281756238471
1728212644072095202,4477022.357891872,589534.1613273439,-1.4407094949289374,8.80864286485008
1728212644169999000,4477021.79464884,589533.4976031561,-1.2424175111164064,8.788372840971709
1728212644263674797,4477021.264818898,589532.805741738,-0.4061046620441419,8.786850872009884
1728212644376225081,4477020.755798546,589532.1087116543,1.1314104970630525,8.761781025515164
1728212644471724085,4477020.219075477,589531.4345760318,-2.561640572736926,8.742741054157829
1728212644679231026,4477019.212822066,589530.0142484148,-2.6549660407872,8.729785365335745
1728212644889786126,4477018.223213104,589528.593212539,-2.4448022416375883,8.702854210448743
1728212644996101779,4477017.290095167,589527.152161031,-2.59899519266468,8.677607323856837
1728212645198915298,4477016.348511477,589525.7179963466,-2.4736241605969047,7.492249003347598
1728212645294104397,4477015.911112255,589524.9849918039,-2.4456558922003913,6.592467122454912
1728212645421821387,4477015.457811463,589524.2683788049,-2.4976789303033646,5.912678509382151
1728212645549774394,4477015.035331727,589523.529682161,-2.459008674927701,5.326446931732264
1728212645662399290,4477014.601030637,589522.7957920938,-2.517475635022051,4.861725040315137
1728212645694650590,4477014.192271156,589522.0625297696,-2.5640755512941302,4.844187163390409
1728212645896475136,4477013.367441507,589520.5973646317,-2.6466943456332563,4.887213187115296
1728212646107095627,4477012.581796793,589519.1132390336,-2.7248072133751142,4.839370107428727
1728212646210495324,4477012.18226197,589518.3807991561,-2.668410850970523,4.79417210910866
1728212646314658811,4477011.793751373,589517.6418655812,-2.7358981208843067,4.786000994576376
1728212646394166155,4477011.39402003,589516.9115485295,-2.6717166504492047,4.7517567328408346
1728212646506146557,4477011.019736042,589516.1739716412,-2.7861105831306068,4.743079833478524
1728212646601511786,4477010.666452244,589515.4285942964,-2.671193946167377,8.336453961089065
1728212646698063059,4477010.291548528,589514.6855958711,-2.799342022522729,8.348739574491757
1728212646810216553,4477009.936826397,589513.9499056363,-2.721525336461773,8.345874366312936
1728212646905480893,4477009.584643722,589513.2037515038,-2.733547519296052,8.306188556762185
1728212647001633744,4477009.233536147,589512.4639463399,-2.6932733100085633,8.251678817683112
1728212647114456158,4477008.903247303,589511.719735901,-2.710831251948405,8.244975046189202
1728212647213549244,4477008.589290504,589510.9672718538,-2.760583925045288,8.185531523924615
1728212647324137937,4477008.236554612,589510.2305396537,-2.751602133349805,8.18098867729998
1728212647420750470,4477007.942125143,589509.47707872,-2.809299958721488,8.157738254942073
1728212647622650037,4477007.3083608225,589508.0027571495,-2.9389372591788563,8.13574796044971
1728212647826415847,4477006.71405057,589506.5227047489,3.1008498165815808,8.122060502705116
1728212647937248760,4477006.434186007,589505.7710204747,2.8807225775412575,8.079286152990507
1728212648038726641,4477006.136969246,589505.0258205428,2.7168111935241526,8.052901049647431
1728212648146704893,4477005.856850405,589504.2714247907,2.5462558520725636,8.000897879478245
1728212648225984000,4477005.601750596,589503.5203775277,2.3358884465152285,8.020479702410011
1728212648348463722,4477005.322881769,589502.777672602,2.062881626124168,8.033787644196842
1728212648431645462,4477005.0893686665,589502.0214474592,1.878213569593258,8.012760691650051
1728212648543076629,4477004.830683044,589501.2768896039,1.0924876864116597,8.026612254925048
1728212648637456849,4477004.596316532,589500.5235586193,-2.4726828927641114,7.958811453335922
1728212648732449063,4477004.364190398,589499.7718973242,-2.0957039467906773,7.948283672332764
1728212648844876796,4477004.127856875,589499.0304652746,-2.693167285563979,7.854331016540527
1728212648939949306,4477003.8945808085,589498.2847553898,-2.6851340462768567,7.892810821533203
1728212649036720931,4477003.667854928,589497.5390520281,-2.7405926841923773,7.870082855224609
1728212649148663706,4477003.408010003,589496.8089280218,-2.7711937739448502,7.887684345245361
1728212649244377397,4477003.169681323,589496.0584433354,-2.626425802508804,7.847076706667777
1728212649359425608,4477002.916036884,589495.3362187183,-2.3029817842273688,7.8207905937244595
1728212649462434348,4477002.667898568,589494.600950019,-1.919974359050513,7.827905471695725
1728212649564955999,4477002.420408556,589493.8734774435,-1.677777680639635,7.760369093608944
1728212649668783398,4477002.17831514,589493.1423776931,2.817597739822725,7.768744153668286
1728212649775392830,4477001.906302462,589492.4252073689,2.6634333324865707,7.7852705652663
1728212649856353386,4477001.687012715,589491.6885759329,1.2915192423413533,7.687440961770223
1728212649951737430,4477001.442016705,589490.9653994655,2.1555757582258313,7.723840793273116
1728212650063286024,4477001.187536421,589490.2475105933,-1.44545575635984,7.719014206543197
1728212650159463433,4477000.968051686,589489.5224175819,-1.633481947032314,7.630462601435783
1728212650270852084,4477000.745378369,589488.799907379,-0.044767184448608034,7.633283400237064
1728212650367178455,4477000.4951133225,589488.0817135413,-1.7847138328631247,7.615386120127455
1728212650463237884,4477000.270612897,589487.3642297679,0.7874752397229243,7.598432890564967
1728212650575064272,4477000.045577344,589486.6391180826,1.6535720996769798,7.63860888693042
1728212650670744666,4476999.795314984,589485.9304245015,-0.6335310749676055,7.582205173643464
1728212650767427775,4476999.590760622,589485.209818269,-2.6680688685585694,7.573671384796428
1728212650879392532,4476999.359069116,589484.5037019899,0.7623579301133546,7.530168581271865
1728212650976169399,4476999.146942907,589483.7904811008,-1.091263018492042,7.520280441116032
1728212651070873229,4476998.970559877,589483.0675872508,0.22990404439968962,7.541684131785291
1728212651181964772,4476998.777609298,589482.3425161745,2.7351572225646814,7.484545972645494
1728212651277926406,4476998.573293943,589481.6325948796,-1.721025852770935,7.471468712288017
1728212651482561844,4476998.156342801,589480.2225216451,2.6400228859656076,7.444569274358136
1728212651579276619,4476997.723088864,589478.8138305574,2.3396086118664394,7.416264269348979
1728212651676781425,4476997.533050509,589478.1001758813,1.9076223251203934,7.453160629905119
1728212651802678510,4476997.324442393,589477.4026053026,-3.0723725006269893,7.3825969063097
1728212651881516603,4476997.1278180275,589476.6952214662,2.7892344668035713,7.384112970482897
1728212651994524001,4476996.943022288,589475.9836246975,-3.0863741394100677,7.3903581081337215
1728212652091073186,4476996.738659349,589475.2789628074,3.0263504703350472,7.365809268788173
1728212652186721101,4476996.541110563,589474.5871129282,1.9534840552061763,7.351947881465887
1728212652298139938,4476996.354424374,589473.8845301082,-2.0782949322796176,7.340643705927886
1728212652396047149,4476996.200558864,589473.1692555787,-0.555819963477453,7.317372201892233
1728212652490079225,4476996.038735743,589472.4569601261,1.2548245731310752,7.318077992698521
1728212652602174520,4476995.818715091,589471.779798811,-1.4895033328346154,7.311065728377201
1728212652697682306,4476995.645313335,589471.0833342613,-0.8566141459039748,7.3016345212884355
1728212652793585256,4476995.4671731675,589470.37123361,0.6605865611693399,7.272992408267504
1728212652906364286,4476995.271589283,589469.6951375206,-2.605550714819047,7.291599873096292
1728212653003015174,4476995.116368273,589468.987173975,-2.5276738163578627,7.217007727475788
1728212653206361033,4476994.762396248,589467.6074781354,-2.3374436749877687,7.253542670517587
1728212653317240209,4476994.602491504,589466.9070350643,-2.148255492084471,7.167130755998323
1728212653422653968,4476994.405872029,589466.2185667045,-1.9242576161986427,7.203813739974696
1728212653502735441,4476994.272363534,589465.5159421617,-1.7054728345259524,7.211283834870573
1728212653616999977,4476994.092647845,589464.8299014333,-1.3341145542624981,7.143519280620856
1728212653712453653,4476993.911965621,589464.146586627,-0.7460801652664499,7.118232771871215
1728212653808306123,4476993.737921693,589463.4706571287,0.4300111464206294,7.175929806603983
1728212653919013652,4476993.546213964,589462.7844202281,-3.0230664646207255,7.151608228808553
1728212654015369006,4476993.385200497,589462.1026517556,-1.8249516540264032,7.074683183843489
1728212654127397784,4476993.195514218,589461.4183416303,1.1678296767813015,7.141459661193659
1728212654223970471,4476993.0263313195,589460.7404029794,1.9212858780126618,7.096277024685562
1728212654320955616,4476992.849119897,589460.0595064724,1.175569429127664,7.14435085426898
1728212654432021995,4476992.621385788,589459.4056787819,-1.8938195139378418,7.023915816673651
1728212654531431750,4476992.398431898,589458.7523877444,0.16368405358299826,7.101685938792584
1728212654622391020,4476992.221385941,589458.0667389495,-1.7379293781478584,7.068160301137884
1728212654736618484,4476992.048840285,589457.3953718464,-2.0598490775157514,7.064169663386904
1728212654939482645,4476991.736286009,589456.0347749941,-3.1231612212992537,7.033483785297372
1728212655044216762,4476991.565637696,589455.3642334038,-2.564777045876182,7.043480012607407
1728212655151179380,4476991.3858295735,589454.688966134,-2.190247333186027,6.974258844055703
1728212655231574537,4476991.211834111,589454.0170224267,-1.8724813456506604,6.938126142614847
1728212655342468640,4476991.045089271,589453.3479609892,-1.5317434497089513,6.985962339764204
1728212655438617664,4476990.896559906,589452.6796150821,-1.0610289462635192,6.968033539804027
1728212655535128499,4476990.726955473,589452.0127931976,-0.10291831202513133,6.917518770566077
1728212655646834910,4476990.670599146,589451.3003401428,2.3614316218055067,6.894105805557722
1728212655743106433,4476990.518328722,589450.6440840295,-2.233491923468316,6.885914368918264
1728212655838859053,4476990.3711899575,589449.9713105108,-2.0975494702168174,6.9242300017841965
1728212655950235726,4476990.210842458,589449.3080254757,2.914321388835535,6.851397350073562
1728212656045800088,4476990.0701088905,589448.641706967,-1.86671729353752,6.853567112308177
1728212656140761715,4476989.904944277,589447.9840778684,-0.011219354248966253,6.828281174388861
1728212656253998466,4476989.754723827,589447.3321232437,2.291913444454544,6.835109419808282
1728212656349604921,4476989.596017282,589446.6667827069,-1.7508987909280376,6.8290797020072045
1728212656462083549,4476989.42944223,589446.011884782,-0.9746712741041218,6.8270544064735255
1728212656558277887,4476989.2753217025,589445.3587042708,-1.785129086540407,6.8197593435992365
1728212656977428657,4476988.742380717,589442.7134294659,-2.8567335896414585,6.805860395356328
1728212657079362911,4476988.610281962,589442.0543026016,-1.0859294110599587,6.712648713019243
1728212657185531130,4476988.4544455055,589441.4061471315,2.423809795331177,6.776573534115058
1728212657289466534,4476988.290723933,589440.7577464869,2.7984537940378558,6.722660200695812
1728212657395364884,4476988.12023576,589440.1190966893,2.6708603019502664,6.751593891592845
1728212657476247000,4476987.964523637,589439.4720423868,-3.0819021897377725,6.714597310585739
1728212657598992098,4476987.824939609,589438.8368406862,-2.749004146748793,6.655140103731106
1728212657679033647,4476987.686444619,589438.1812678877,-2.7230849486958357,6.71658263030983
1728212657790270508,4476987.554174271,589437.535630135,-2.863942099381341,6.666859040779701
1728212657887010658,4476987.315618894,589436.2356466138,-2.9861611766360605,6.668455901569293
1728212657982055655,4476987.197554905,589435.589669537,-2.937531145981283,6.670140365932315
1728212658094107918,4476987.116538434,589434.9223830946,-2.96312075078725,6.599616156576367
1728212658190046482,4476987.006730202,589434.2797852544,-3.0186554157595102,6.646640325071935
1728212658286432024,4476986.898413897,589433.6226644559,-3.043354722164204,6.624231805526643
1728212658399246539,4476986.780431772,589432.974226398,-2.7982189815476,6.602034241333532
1728212658495800747,4476986.697145006,589432.3306332678,-1.7348874837433221,6.627842645045805
1728212658591884588,4476986.597247917,589431.6998774002,-1.6747714894304486,6.518065933618688
1728212658702741731,4476986.5057015745,589431.0525657113,-1.9647178538118777,6.555448398144456
1728212658799004440,4476986.430377733,589430.4064175382,-2.564582805057147,6.575550174668457
1728212659003281910,4476986.279872606,589429.116749049,3.0831543974420135,6.515105603343076
1728212659210530800,4476986.160223769,589427.8172117029,-2.5364232138303544,6.46472420457209
1728212659414173942,4476986.094095554,589426.5278082015,-2.9878663393106395,6.499464799571431
1728212659626488752,4476986.012346543,589425.2876201996,3.011478308206058,6.4631588316611435
1728212659732369178,4476985.974513149,589424.6572260242,3.0988220179846517,6.434512328294188
1728212659814401879,4476985.958701949,589424.011639694,-3.061731781005869,6.397551731790142
1728212659938829075,4476985.943606794,589423.3795320373,-2.943283642573925,6.39738691266341
1728212660019910339,4476985.922949092,589422.7371420987,-2.9293319687016615,6.447252117594281
1728212660141009064,4476985.919462279,589422.0916631174,-3.1227880289134857,6.437621482206492
1728212660221541092,4476985.915842985,589421.4629811313,2.9189204684404344,6.436750823408857
1728212660346354601,4476985.93522364,589420.8173139998,2.589835313584222,6.404178477336286
1728212660426948369,4476985.945854824,589420.1826937872,2.3326730275894376,6.3678912618637264
1728212660538981152,4476985.959884956,589419.5538011236,2.25325396036497,6.353559755111345
1728212660636262632,4476985.97925869,589418.9075403134,2.296400784911526,6.3605804770373915
1728212660745261811,4476985.979152961,589418.2941697804,2.5029745278558457,6.390292919014451
1728212660841525966,4476985.994621212,589417.6648358355,2.810830881490362,6.396858580792913
1728212660937032017,4476986.005160894,589417.0318284159,-3.057669082106643,6.395883649962914
1728212661049095281,4476986.038802143,589416.3996479679,-2.9869133153568415,6.342234719860601
1728212661145166920,4476986.065624106,589415.7728080967,-3.1146734553205677,6.332385626979564
1728212661241959683,4476986.102402217,589415.1522961115,2.938125124944315,6.298374867855352
1728212661353010864,4476986.129960799,589414.5220544513,2.750144158449032,6.287145386410824
1728212661451313577,4476986.197603552,589413.9016830187,2.4234734512400364,6.346211365875907
1728212661544931496,4476986.228952202,589413.2913300806,2.1468183086288573,6.348223457668719
1728212661656727040,4476986.268221798,589412.6656140502,1.9297217545813203,6.307917776133981
1728212661856818030,4476986.375572037,589411.4375892024,1.5417860965824661,6.251596304577151
1728212662074210968,4476986.476375757,589410.2191429662,1.5508893391621839,6.177949964425975
1728212662176329205,4476986.548891802,589409.5977803733,2.121736655585186,6.147350998139894
1728212662271867664,4476986.634652884,589408.9885593707,-2.786301089063209,6.152573376102663
1728212662367894212,4476986.6960786795,589408.3867541663,-1.629089658904278,6.1391942269053565
1728212662462673881,4476986.778817855,589407.7847794091,-2.3506116276374778,6.128406807639967
1728212662574793442,4476986.84817174,589407.1682048292,-3.100836257539762,6.11527738287617
1728212662671748501,4476986.9340332365,589406.5673803925,2.6991366591308874,6.074007894606615
1728212662768564097,4476987.025108819,589405.966239261,2.532372024723507,6.056993423181713
1728212662863638116,4476987.099303085,589405.3645362044,2.439248618538698,6.073718154192847
1728212662975084016,4476987.2050694525,589404.7664431289,2.4633810116771904,6.088988445401732
1728212663070764715,4476987.291421391,589404.1880916008,2.5229998201062176,6.0620341244213565
1728212663183217200,4476987.362781035,589403.5814177264,2.679151027972091,6.020683128253813
1728212663280443479,4476987.473495388,589402.9886096406,2.704972538046572,6.004391768823127
1728212663375699830,4476987.548851556,589402.419126397,2.6597251734007545,5.9764950683684885
1728212663487399914,4476987.649575185,589401.8356835403,2.534349369589291,5.984135435314723
1728212663582884522,4476987.757273397,589401.2412998233,2.3826922329903417,5.990018965725161
1728212663679103884,4476988.011498298,589400.0781104073,2.6615140405574933,6.027864615924862
1728212663888289615,4476988.235682413,589398.9186726075,2.572174216002247,5.991548174915769
1728212664099642717,4476988.482669622,589397.7629495276,2.5782665598271293,5.9192544414408514
1728212664205507017,4476988.608385857,589397.1992273161,2.632063595175022,5.8996214012833805
1728212664308383046,4476988.725995978,589396.635347389,2.7438058315921157,5.898581133152055
1728212664404894535,4476988.84308757,589396.0745273756,2.8478961676984063,5.890009773062113
1728212664516209956,4476988.96728736,589395.5139618588,2.839173326296016,5.887757050061127
1728212664594612208,4476989.124701994,589394.955120605,2.4376232197841037,5.890706348016413
1728212664706699919,4476989.271154833,589394.3987004756,2.580313335395068,5.824822538989852
1728212664803756274,4476989.420927645,589393.8413924974,2.8487107210361944,5.795920433240075
1728212664899127236,4476989.556084712,589393.2873126715,-2.578486011946933,5.786875795817872
1728212665011537703,4476989.7080486175,589392.7368494376,-1.0373600935323433,5.765082096076463
1728212665106741556,4476989.856700732,589392.1879526019,0.41047040653591377,5.743089658028586
1728212665201727744,4476990.019300968,589391.6449967592,-3.1084799603007207,5.715806406884098
1728212665315327091,4476990.176842736,589391.106088093,-2.282963272827474,5.6788521264137115
1728212665411059754,4476990.336615708,589390.5680859016,2.2934650730927606,5.658099155320156
1728212665523815108,4476990.541261055,589390.041169315,0.8126017567651109,5.638964715897833
1728212665619520309,4476990.713302306,589389.517186593,-1.1134861463820098,5.622170205438972
1728212665715668468,4476990.899496826,589388.9791236613,-2.3695165570968664,5.617221633573017
1728212665827630885,4476991.088850692,589388.463925869,3.0399937035352727,5.607950457164447
1728212665922164928,4476991.287403564,589387.9474307819,2.7255030918155816,5.581711348543703
1728212666019970667,4476991.490075677,589387.4319044675,2.86159349643411,5.562957052480405
1728212666132232877,4476991.697401114,589386.9248900103,-3.022943820139923,5.544063930994207
1728212666229645120,4476991.91622655,589386.4233368128,-1.794675014397798,5.529820298756487
1728212666325593263,4476992.128988426,589385.9253338345,-0.9050313833552377,5.50509719589477
1728212666437502940,4476992.353664956,589385.4303272471,-1.8641467573035524,5.490215532390586
1728212666637580510,4476992.81261385,589384.4443560978,2.5317798872578683,5.481823155041998
1728212666747313631,4476993.05077463,589383.9629303844,2.6997348472428504,5.468088501479176
1728212666849325039,4476993.2869036915,589383.4693989452,2.8694538305795794,5.453004442682282
1728212666951886497,4476993.538299031,589382.9899360077,2.861304190786419,5.439945711377061
1728212667058041296,4476993.793775793,589382.526880489,2.700497718438867,5.462135536273448
1728212667137020600,4476994.052522924,589382.0587812949,2.561044384300863,5.41530066569121
1728212667265504121,4476994.3125636475,589381.5874433437,2.498596407905082,5.397506303695717
1728212667342507442,4476994.578916952,589381.1334192664,2.4941808718946836,5.368355978856192
1728212667453703570,4476994.841870408,589380.6735828494,2.460315566654521,5.3578212681863775
1728212667552848946,4476995.111675636,589380.2111199559,2.282545703060158,5.348522764601515
1728212667646777903,4476995.385379737,589379.7683748411,2.266010382022343,5.340581783335993
1728212667758387954,4476995.6623005755,589379.3160909595,2.3236627712935407,5.3349144350448965
1728212667854469134,4476995.938150889,589378.867128066,2.4523580268777385,5.325094813466884
1728212667949791912,4476996.216598796,589378.4218665197,2.5402423455816594,5.307955329341046
1728212668062751674,4476996.503244976,589377.9844807576,2.60860698613505,5.261577744152311
1728212668158736874,4476996.792006595,589377.5569095033,2.659859516496275,5.212678031157785
1728212668271249140,4476997.077119042,589377.1212386112,2.4264887284972816,5.205352617663454
1728212668367057489,4476997.363653594,589376.6931002208,2.481394602477379,5.196636199951172
1728212668578209803,4476997.956926713,589375.8553288376,2.5294282947367313,5.2030816078186035
1728212668683692813,4476998.252557715,589375.4359038309,2.5350255595480595,5.188820838928223
1728212668762766135,4476998.537471863,589375.0115172138,2.5450945768831863,5.146460056304932
1728212668888557975,4476998.831811369,589374.595500689,2.539346218607263,5.111409664154053
1728212668969257265,4476999.119483713,589374.1789699673,2.5368317639281974,5.08689022064209
1728212669095255197,4476999.415398847,589373.774046802,2.523435873691347,5.095824241638184
1728212669174432926,4476999.724041053,589373.3750792322,2.499885443086156,5.090597629547119
1728212669270385868,4477000.013472595,589372.9664163563,2.5041542839816406,5.053844451904297
1728212669383007430,4477000.308552398,589372.5659141596,2.505860662039992,5.0282816886901855
1728212669478314451,4477000.6063738745,589372.1625800565,2.5061864238655422,5.0072102546691895
1728212669592095447,4477000.902987811,589371.769693881,2.5011350096998575,5.0007219314575195
1728212669685897462,4477001.201837994,589371.3781382584,2.4942643071638804,4.989558696746826
1728212669782125790,4477001.787966619,589370.5835441297,2.5035463211113993,4.96994686126709
1728212669879268333,4477002.08116286,589370.1926498346,2.501266531649235,4.955662250518799
1728212669990859292,4477002.379853857,589369.8063553933,2.492106619887294,4.945004463195801
1728212670202975823,4477002.959775963,589369.0219297505,2.5826247308060166,4.3101238080516024
1728212670300285494,4477003.245699803,589368.6356180697,-2.2842811885625323,3.889360387585727
1728212670427702119,4477003.537290514,589368.2404170003,2.3732648909673904,3.5163931026854636
1728212670557363818,4477003.823551747,589367.863771417,1.9936044166767022,3.2073850947602844
1728212670705636750,4477004.128918441,589367.4880006537,2.012744474971618,2.96593951622601
1728212670709332923,4477004.418813122,589367.0995210952,1.9921813025462136,3.0103711752450133
1728212670810296786,4477004.71144097,589366.7261078199,2.0958537878057286,3.0409379754985135
1728212670917038120,4477005.015547539,589366.35637476,2.226135956303991,3.018049415251163
1728212670996315164,4477005.312349268,589365.9885102073,2.3826946891841123,2.9816921255174496
1728212671123032314,4477005.611416578,589365.62443578,1.7606781656328103,2.9745670734671497
1728212671203011426,4477005.916250932,589365.2598684567,2.4983453595422267,2.9743453563387443
1728212671299119553,4477006.223087681,589364.9049473297,2.414633319301095,2.9605863432499357
1728212671411787319,4477006.514236785,589364.5471596865,2.371201187799648,2.937769889831543
1728212671506454513,4477006.821675834,589364.1868874521,2.403383540470265,2.8965868949890137
1728212671605032416,4477007.124785414,589363.8452435858,2.426006815135927,2.9009199142456055
1728212671714937631,4477007.425474938,589363.4961640129,2.4246716885331443,4.670722484588623
1728212671811479384,4477007.725442818,589363.1424276996,2.4274545115273076,4.7085418701171875
1728212671906976682,4477008.027740023,589362.7978247328,2.4237039694251683,4.694587707519531
1728212672018840955,4477008.315497031,589362.4534800763,2.4329854638018267,4.661665916442871
1728212672114435976,4477008.618989276,589362.1159882107,2.4230614444087655,4.591882228851318
1728212672321349034,4477009.22400208,589361.4432335284,2.4119689785213714,4.558404445648193
1728212672535146998,4477009.81602703,589360.7798798197,2.4119213211093955,4.594266891479492
1728212672638866672,4477010.105163998,589360.4488363913,2.4305847314219156,4.462359624385286
1728212672735277464,4477010.403727311,589360.1262478605,2.5261651483707714,4.468759561261074
1728212672843170752,4477010.689143581,589359.7904138424,2.6757494536085025,4.447158078406058
1728212672924566817,4477010.984424423,589359.4718512954,2.915886843034655,4.428109030230583
1728212673034240720,4477011.269664541,589359.1491673024,1.5478288009199792,4.384001111454416
1728212673130856714,4477011.558943228,589358.8299978079,0.5175087522555364,4.321249893733004
1728212673253819619,4477011.846750573,589358.5084707902,-1.5445476217015548,4.336607530188478
1728212673334636744,4477012.145986628,589358.2050448321,2.4732652097613785,4.288380644669131
1728212673462062889,4477012.43146022,589357.8926219777,1.3543787033054848,4.30751795624875
1728212673540708606,4477012.7286881525,589357.5883717757,0.45348166408211127,4.261856747145868
1728212673638259259,4477013.025870858,589357.2896357587,0.3619617393828556,4.244338270812554
1728212673749312670,4477013.3085252205,589356.9828450521,2.9677598222859713,4.217414070582625
1728212673847185024,4477013.58627225,589356.6741619345,2.654616292656504,4.198385672291543
1728212673943111505,4477013.885569081,589356.3758248924,2.7735043804301767,4.178071710452803
1728212674055467739,4477014.166201742,589356.0856840689,-3.1412443859251438,4.206147214476454
1728212674150049917,4477014.4554882115,589355.7857699869,-2.9357205024908657,4.168719867455027
1728212674245974510,4477014.749465378,589355.497505819,-2.169914372532184,4.151103080935269
1728212674359171441,4477015.029459381,589355.2096629502,-2.1463594665770964,4.1257655554835075
1728212674465570039,4477015.311895429,589354.9217909725,-2.9677805297900006,4.131387535495463
1728212674566591238,4477015.611557993,589354.6354948492,1.9325726399536614,4.107203196905254
1728212674673050595,4477015.894453245,589354.3488898122,1.187949517913935,4.050560721726734
1728212674752362881,4477016.182843234,589354.0668846226,1.4997687922030083,4.127244778016962
1728212674864507784,4477016.476230334,589353.784989499,1.9537807519875081,4.06337129864605
1728212674961087057,4477016.767139267,589353.5094009993,2.1928699780780927,4.092318676505426
1728212675055682790,4477017.056216543,589353.2291690003,2.063658819185972,3.9909669076220964
1728212675167388197,4477017.351283145,589352.9577721949,1.8209143828789498,4.110761184411184
1728212675266406839,4477017.645912832,589352.6869744007,1.682692597028598,4.039566582457774
1728212675375821728,4477017.937904789,589352.4184135385,1.767854615836629,4.057628432496563
1728212675471932968,4477018.230976427,589352.1472950681,2.100601167452925,3.986417650224417
1728212675569044533,4477018.530018165,589351.8834003486,2.401957714707659,4.060762235698237
1728212675680486535,4477018.825896222,589351.614878019,2.4426969783282355,4.017831107134205
1728212675775585672,4477019.119181065,589351.3523243851,2.4093917944362118,3.9618658951039643
1728212675871384248,4477019.415580037,589351.0902425752,2.385221415259266,3.9737373695696987
1728212675983432282,4477019.7202177,589350.8394290513,2.3831593809115588,4.005281088232341
1728212676080467570,4477020.019298938,589350.5788421342,2.3814103211850024,3.989441738426193
1728212676191973091,4477020.3209858285,589350.3226350544,2.2188068006270867,3.929341358065399
1728212676287092210,4477020.923796086,589349.8281257262,2.067634776859174,3.993964146229422
1728212676491409295,4477021.533356506,589349.3410853734,-2.6544441339919738,3.9059915179891673
1728212676588378306,4477021.837991472,589349.0993482828,1.5235190656402045,3.9219788967883664
1728212676705535317,4477022.139120926,589348.8615549675,0.8216717050362835,3.962314529758651
1728212676808610111,4477022.443656036,589348.620752179,0.23779794492978243,3.884479723341498
1728212676890788356,4477022.747333487,589348.3825043843,-0.27299724615000776,3.9064507484982043
1728212677017354659,4477023.05733804,589348.1441811401,-0.9321642972610451,3.9032830405874135
1728212677096594466,4477023.354609779,589347.9087241867,-1.9720372033484108,3.9082910973298923
1728212677191808436,4477023.658783865,589347.6748814184,2.510894929794011,3.863635198901906
1728212677304960018,4477023.958530027,589347.4421093824,1.2734612706277317,3.8350911121285716
1728212677399716289,4477024.2702158205,589347.2051233607,1.848598957830644,3.912243551650151
1728212677495750401,4477024.576047411,589346.9892437442,1.9433571744882057,3.8110828177568625
1728212677607493494,4477024.873422373,589346.7624377859,1.6997551476484378,3.8236448167635464
1728212677705937012,4477025.177606608,589346.5294432372,1.5326820674976565,3.8939919158971397
1728212677817014019,4477025.478091652,589346.3027698696,1.4463205020423864,3.765605681826321
1728212677912280582,4477025.780331487,589346.0742942676,1.4283685721428707,3.8212109264471814
1728212678009025577,4477026.084355722,589345.8558067251,1.2741572831965327,3.819644438125313
1728212678121549757,4477026.387240612,589345.6348728728,1.1044300427703033,3.7492025116720047
1728212678217134633,4477026.690115392,589345.413090911,0.8029425384427434,3.801908633453011
1728212678312746064,4477026.9894765625,589345.1945742177,0.3340434414629987,3.7659471579088373
1728212678423680164,4477027.296280924,589344.9764777125,-0.4049461172655938,3.767488459243604
1728212678521777853,4477027.593986188,589344.7587442279,-1.45505377744523,3.761332690089497
1728212678633550002,4477027.892881116,589344.5383669998,-2.9172302717815453,3.7386774804677207
1728212678730575847,4477028.197345631,589344.328865763,1.756515234282045,3.7376827150966556
1728212678824529218,4477028.494064037,589344.1121619958,1.6110825487096916,3.728918727365127
1728212678937403543,4477028.793072281,589343.9012838465,1.8914044772493592,3.728366556356954
1728212679032903864,4477029.089731291,589343.688906887,1.9378188513222598,3.6913479084915917
1728212679235339116,4477029.685938402,589343.2643730332,1.8401042240188745,3.6991346041274813
1728212679346686881,4477029.987549275,589343.0576203205,1.8427588813550442,3.670629838729871
1728212679448901147,4477030.281013807,589342.8566480498,1.8454924296272626,3.665744819692779
1728212679551009543,4477030.582307874,589342.6512563418,1.8567971701731751,3.6814998921833104
1728212679657143518,4477030.886100629,589342.4505850391,1.8422262546470483,3.632446734230159
1728212679736430844,4477031.177222003,589342.2486228651,1.7405555352896334,3.6394776382393084
1728212679849206967,4477031.480102479,589342.0459266801,1.5251694242860068,3.653779900059762
1728212679943245504,4477031.772790025,589341.8449637506,0.6464857668876125,3.6356055142121773
1728212680056030924,4477032.069422318,589341.6489584523,-0.34518360318025426,3.6014829349014414
1728212680151603171,4477032.364100824,589341.4473780368,-1.1321408841900455,3.6143237536550865
1728212680248683128,4477032.662253771,589341.248555415,-2.243226837342619,3.6425517977017434
1728212680343964952,4477032.955445026,589341.0525912015,2.26832734350048,3.5776768067387463
1728212680457187090,4477033.252977489,589340.8575931231,1.2681984038998737,3.53753433814563
1728212680554588415,4477033.545539161,589340.6646901381,1.618532373660924,3.6194085427024083
1728212680761548928,4477034.13351417,589340.2759661623,1.7362855548372595,3.489786680431267
